,country,target_date,target
0,Finland,2020-04-15,35.0
1,Iraq,2020-04-15,7.0
2,Czechia,2020-04-15,63.0
3,Mauritius,2020-04-15,0.0
4,Austria,2020-04-15,126.0
5,Holy See,2020-04-15,0.0
6,Germany,2020-04-15,1627.0239525391285
7,Kosovo,2020-04-15,0.0
8,Serbia,2020-04-15,35.0
9,"Korea, South",2020-04-15,21.0
10,Papua New Guinea,2020-04-15,0.0
11,Cote d'Ivoire,2020-04-15,0.0
12,Indonesia,2020-04-15,182.0
13,Namibia,2020-04-15,0.0
14,Sri Lanka,2020-04-15,0.0
15,Grenada,2020-04-15,0.0
16,Syria,2020-04-15,0.0
17,Slovakia,2020-04-15,0.0
18,Jamaica,2020-04-15,0.0
19,Qatar,2020-04-15,0.0
20,Trinidad and Tobago,2020-04-15,0.0
21,Chad,2020-04-15,0.0
22,Colombia,2020-04-15,77.0
23,Madagascar,2020-04-15,0.0
24,Israel,2020-04-15,49.0
25,New Zealand,2020-04-15,7.0
26,Niger,2020-04-15,0.0
27,Switzerland,2020-04-15,371.0
28,Togo,2020-04-15,0.0
29,Vietnam,2020-04-15,0.0
30,Seychelles,2020-04-15,0.0
31,Gambia,2020-04-15,0.0
32,Mongolia,2020-04-15,0.0
33,Burma,2020-04-15,0.0
34,Gabon,2020-04-15,0.0
35,Andorra,2020-04-15,14.0
36,Saint Lucia,2020-04-15,0.0
37,Lebanon,2020-04-15,0.0
38,Lithuania,2020-04-15,7.0
39,Saint Vincent and the Grenadines,2020-04-15,0.0
40,Senegal,2020-04-15,0.0
41,Ghana,2020-04-15,0.0
42,Nepal,2020-04-15,0.0
43,Kazakhstan,2020-04-15,14.0
44,Pakistan,2020-04-15,28.0
45,Liberia,2020-04-15,0.0
46,Bulgaria,2020-04-15,7.0
47,Jordan,2020-04-15,0.0
48,Mexico,2020-04-15,252.0
49,Mauritania,2020-04-15,0.0
50,Timor-Leste,2020-04-15,0.0
51,Angola,2020-04-15,0.0
52,Uganda,2020-04-15,0.0
53,Turkey,2020-04-15,686.0
54,Mali,2020-04-15,0.0
55,Guatemala,2020-04-15,0.0
56,North Macedonia,2020-04-15,14.0
57,Uruguay,2020-04-15,0.0
58,Luxembourg,2020-04-15,25.628415300546486
59,Kyrgyzstan,2020-04-15,0.0
60,Albania,2020-04-15,0.0
61,Nigeria,2020-04-15,7.0
62,Zambia,2020-04-15,0.0
63,Venezuela,2020-04-15,0.0
64,Iran,2020-04-15,819.0
65,Brazil,2020-04-15,749.0
66,Bhutan,2020-04-15,0.0
67,Saudi Arabia,2020-04-15,42.0
68,Fiji,2020-04-15,0.0
69,United Arab Emirates,2020-04-15,21.0
70,Central African Republic,2020-04-15,0.0
71,Laos,2020-04-15,0.0
72,Belize,2020-04-15,0.0
73,Estonia,2020-04-15,7.0
74,Singapore,2020-04-15,7.0
75,Bahamas,2020-04-15,0.0
76,Bolivia,2020-04-15,7.0
77,Costa Rica,2020-04-15,0.0
78,Poland,2020-04-15,126.0
79,Chile,2020-04-15,56.0
80,India,2020-04-15,245.0
81,Kuwait,2020-04-15,0.0
82,Guinea-Bissau,2020-04-15,0.0
83,Azerbaijan,2020-04-15,7.0
84,US,2020-04-15,13139.0
85,Latvia,2020-04-15,0.0
86,Djibouti,2020-04-15,0.0
87,Norway,2020-04-15,42.0
88,Hungary,2020-04-15,77.0
89,West Bank and Gaza,2020-04-15,0.0
90,Morocco,2020-04-15,28.0
91,Belgium,2020-04-15,1981.0
92,Dominica,2020-04-15,0.0
93,Bosnia and Herzegovina,2020-04-15,7.0
94,Somalia,2020-04-15,0.0
95,Nicaragua,2020-04-15,0.0
96,Rwanda,2020-04-15,0.0
97,Argentina,2020-04-15,49.0
98,Armenia,2020-04-15,7.0
99,Cameroon,2020-04-15,0.0
100,Guinea,2020-04-15,0.0
101,Eritrea,2020-04-15,0.0
102,Moldova,2020-04-15,14.0
103,Oman,2020-04-15,0.0
104,Barbados,2020-04-15,0.0
105,Russia,2020-04-15,126.0
106,Congo (Kinshasa),2020-04-15,0.0
107,Burundi,2020-04-15,0.0
108,France,2020-04-15,5334.0
109,Belarus,2020-04-15,21.0
110,Denmark,2020-04-15,91.0
111,Uzbekistan,2020-04-15,0.0
112,Liechtenstein,2020-04-15,0.0
113,Italy,2020-04-15,4046.0
114,Montenegro,2020-04-15,0.0
115,Malta,2020-04-15,0.0
116,Ethiopia,2020-04-15,0.0
117,Canada,2020-04-15,672.0
