,country,target_date,target
0,Finland,2020-12-26,0.0
1,Iraq,2020-12-26,84.0
2,Czechia,2020-12-26,637.0
3,Mauritius,2020-12-26,0.0
4,Austria,2020-12-26,637.0
5,Holy See,2020-12-26,0.0
6,Germany,2020-12-26,2947.0
7,Kosovo,2020-12-26,49.0
8,Serbia,2020-12-26,343.0
9,"Korea, South",2020-12-26,119.0
10,Papua New Guinea,2020-12-26,0.0
11,Cote d'Ivoire,2020-12-26,0.0
12,Indonesia,2020-12-26,1267.0
13,Namibia,2020-12-26,14.0
14,Sri Lanka,2020-12-26,7.0
15,Grenada,2020-12-26,0.0
16,Syria,2020-12-26,63.0
17,Slovakia,2020-12-26,315.0
18,Jamaica,2020-12-26,14.0
19,Qatar,2020-12-26,0.0
20,Trinidad and Tobago,2020-12-26,0.0
21,Chad,2020-12-26,0.0
22,Colombia,2020-12-26,1701.0
23,Madagascar,2020-12-26,0.0
24,Israel,2020-12-26,147.0
25,New Zealand,2020-12-26,0.0
26,Niger,2020-12-26,7.0
27,Switzerland,2020-12-26,483.0
28,Togo,2020-12-26,0.0
29,Vietnam,2020-12-26,0.0
30,Seychelles,2020-12-26,0.0
31,Gambia,2020-12-26,0.0
32,Mongolia,2020-12-26,0.0
33,Burma,2020-12-26,154.0
34,Gabon,2020-12-26,0.0
35,Andorra,2020-12-26,0.0
36,Saint Lucia,2020-12-26,0.0
37,Lebanon,2020-12-26,98.0
38,Lithuania,2020-12-26,161.0
39,Saint Vincent and the Grenadines,2020-12-26,0.0
40,Senegal,2020-12-26,28.0
41,Ghana,2020-12-26,0.0
42,Nepal,2020-12-26,35.0
43,Kazakhstan,2020-12-26,7.0
44,Pakistan,2020-12-26,574.0
45,Liberia,2020-12-26,0.0
46,Solomon Islands,2020-12-26,0.0
47,Bulgaria,2020-12-26,406.0
48,Jordan,2020-12-26,175.0
49,Mexico,2020-12-26,4655.0
50,Mauritania,2020-12-26,49.0
51,Timor-Leste,2020-12-26,0.0
52,Angola,2020-12-26,21.0
53,Uganda,2020-12-26,0.0
54,Turkey,2020-12-26,1778.0
55,Mali,2020-12-26,28.0
56,Guatemala,2020-12-26,147.0
57,North Macedonia,2020-12-26,154.0
58,Uruguay,2020-12-26,35.0
59,Luxembourg,2020-12-26,0.0
60,Kyrgyzstan,2020-12-26,21.0
61,Albania,2020-12-26,63.0
62,Nigeria,2020-12-26,28.0
63,Zambia,2020-12-26,7.0
64,Venezuela,2020-12-26,28.0
65,Iran,2020-12-26,1071.0
66,Brazil,2020-12-26,3689.0
67,Bhutan,2020-12-26,0.0
68,Saudi Arabia,2020-12-26,63.0
69,Fiji,2020-12-26,0.0
70,United Arab Emirates,2020-12-26,21.0
71,Central African Republic,2020-12-26,0.0
72,Laos,2020-12-26,0.0
