,country,target_date,target
0,Finland,2020-12-17,42.0
1,Iraq,2020-12-17,112.0
2,Czechia,2020-12-17,805.0
3,Mauritius,2020-12-17,0.0
4,Austria,2020-12-17,826.0
5,Holy See,2020-12-17,0.0
6,Germany,2020-12-17,3696.0
7,Kosovo,2020-12-17,84.0
8,Serbia,2020-12-17,343.0
9,"Korea, South",2020-12-17,77.0
10,Papua New Guinea,2020-12-17,0.0
11,Cote d'Ivoire,2020-12-17,0.0
12,Indonesia,2020-12-17,994.0
13,Namibia,2020-12-17,0.0
14,Sri Lanka,2020-12-17,14.0
15,Grenada,2020-12-17,0.0
16,Syria,2020-12-17,91.0
17,Slovakia,2020-12-17,210.0
18,Jamaica,2020-12-17,7.0
19,Qatar,2020-12-17,0.0
20,Trinidad and Tobago,2020-12-17,0.0
21,Chad,2020-12-17,0.0
22,Colombia,2020-12-17,1309.0
23,Madagascar,2020-12-17,0.0
24,Israel,2020-12-17,98.0
25,New Zealand,2020-12-17,0.0
26,Niger,2020-12-17,0.0
27,Switzerland,2020-12-17,756.0
28,Togo,2020-12-17,0.0
29,Vietnam,2020-12-17,0.0
30,Seychelles,2020-12-17,0.0
31,Gambia,2020-12-17,0.0
32,Mongolia,2020-12-17,0.0
33,Burma,2020-12-17,175.0
34,Gabon,2020-12-17,0.0
35,Andorra,2020-12-17,0.0
36,Saint Lucia,2020-12-17,0.0
37,Lebanon,2020-12-17,77.0
38,Lithuania,2020-12-17,189.0
39,Saint Vincent and the Grenadines,2020-12-17,0.0
40,Senegal,2020-12-17,14.0
41,Ghana,2020-12-17,0.0
42,Nepal,2020-12-17,91.0
43,Kazakhstan,2020-12-17,7.0
44,Pakistan,2020-12-17,504.0
45,Liberia,2020-12-17,0.0
46,Solomon Islands,2020-12-17,0.0
47,Bulgaria,2020-12-17,1050.0
48,Jordan,2020-12-17,217.0
49,Mexico,2020-12-17,4795.0
50,Mauritania,2020-12-17,56.0
51,Timor-Leste,2020-12-17,0.0
52,Angola,2020-12-17,21.0
53,Uganda,2020-12-17,7.0
54,Turkey,2020-12-17,1603.0
55,Mali,2020-12-17,28.0
56,Guatemala,2020-12-17,217.0
57,North Macedonia,2020-12-17,175.0
58,Uruguay,2020-12-17,21.0
59,Luxembourg,2020-12-17,49.0
60,Kyrgyzstan,2020-12-17,7.0
61,Albania,2020-12-17,84.0
62,Nigeria,2020-12-17,7.0
63,Zambia,2020-12-17,7.0
64,Venezuela,2020-12-17,35.0
65,Iran,2020-12-17,1561.0
66,Brazil,2020-12-17,4802.0
67,Bhutan,2020-12-17,0.0
68,Saudi Arabia,2020-12-17,77.0
69,Fiji,2020-12-17,0.0
70,United Arab Emirates,2020-12-17,28.0
71,Central African Republic,2020-12-17,0.0
72,Laos,2020-12-17,0.0
73,Belize,2020-12-17,14.0
74,Estonia,2020-12-17,21.0
75,Singapore,2020-12-17,0.0
76,Bahamas,2020-12-17,0.0
77,Bolivia,2020-12-17,21.0
78,Costa Rica,2020-12-17,91.0
79,Poland,2020-12-17,3017.0
80,Chile,2020-12-17,280.0
81,India,2020-12-17,2485.0
82,Kuwait,2020-12-17,0.0
