,country,target_date,target
0,Finland,2020-12-21,35.0
1,Iraq,2020-12-21,98.0
2,Czechia,2020-12-21,889.0
3,Mauritius,2020-12-21,0.0
4,Austria,2020-12-21,826.0
5,Holy See,2020-12-21,0.0
6,Germany,2020-12-21,5089.0
7,Kosovo,2020-12-21,56.0
8,Serbia,2020-12-21,357.0
9,"Korea, South",2020-12-21,105.0
10,Papua New Guinea,2020-12-21,0.0
11,Cote d'Ivoire,2020-12-21,0.0
12,Indonesia,2020-12-21,1015.0
13,Namibia,2020-12-21,14.0
14,Sri Lanka,2020-12-21,35.0
15,Grenada,2020-12-21,0.0
16,Syria,2020-12-21,77.0
17,Slovakia,2020-12-21,434.0
18,Jamaica,2020-12-21,14.0
19,Qatar,2020-12-21,0.0
20,Trinidad and Tobago,2020-12-21,0.0
21,Chad,2020-12-21,0.0
22,Colombia,2020-12-21,1449.0
23,Madagascar,2020-12-21,0.0
24,Israel,2020-12-21,112.0
25,New Zealand,2020-12-21,0.0
26,Niger,2020-12-21,7.0
27,Switzerland,2020-12-21,756.0
28,Togo,2020-12-21,0.0
29,Vietnam,2020-12-21,0.0
30,Seychelles,2020-12-21,0.0
31,Gambia,2020-12-21,0.0
32,Mongolia,2020-12-21,0.0
33,Burma,2020-12-21,182.0
34,Gabon,2020-12-21,0.0
35,Andorra,2020-12-21,0.0
36,Saint Lucia,2020-12-21,0.0
37,Lebanon,2020-12-21,77.0
38,Lithuania,2020-12-21,231.0
39,Saint Vincent and the Grenadines,2020-12-21,0.0
40,Senegal,2020-12-21,21.0
41,Ghana,2020-12-21,0.0
42,Nepal,2020-12-21,84.0
43,Kazakhstan,2020-12-21,14.0
44,Pakistan,2020-12-21,574.0
45,Liberia,2020-12-21,0.0
46,Solomon Islands,2020-12-21,0.0
47,Bulgaria,2020-12-21,1092.0
48,Jordan,2020-12-21,196.0
49,Mexico,2020-12-21,4690.0
50,Mauritania,2020-12-21,56.0
51,Timor-Leste,2020-12-21,0.0
52,Angola,2020-12-21,14.0
53,Uganda,2020-12-21,7.0
54,Turkey,2020-12-21,1701.0
55,Mali,2020-12-21,28.0
56,Guatemala,2020-12-21,238.0
57,North Macedonia,2020-12-21,154.0
58,Uruguay,2020-12-21,28.0
59,Luxembourg,2020-12-21,42.0
60,Kyrgyzstan,2020-12-21,21.0
61,Albania,2020-12-21,84.0
62,Nigeria,2020-12-21,21.0
63,Zambia,2020-12-21,7.0
64,Venezuela,2020-12-21,35.0
65,Iran,2020-12-21,1337.0
66,Brazil,2020-12-21,5761.0
67,Bhutan,2020-12-21,0.0
68,Saudi Arabia,2020-12-21,70.0
69,Fiji,2020-12-21,0.0
70,United Arab Emirates,2020-12-21,21.0
71,Central African Republic,2020-12-21,0.0
72,Laos,2020-12-21,0.0
73,Belize,2020-12-21,7.0
74,Estonia,2020-12-21,28.0
75,Singapore,2020-12-21,0.0
76,Bahamas,2020-12-21,0.0
77,Bolivia,2020-12-21,14.0
78,Costa Rica,2020-12-21,91.0
79,Poland,2020-12-21,2982.0
80,Chile,2020-12-21,308.0
81,India,2020-12-21,2387.0
82,Kuwait,2020-12-21,7.0
83,Guinea-Bissau,2020-12-21,0.0
84,Azerbaijan,2020-12-21,294.0
85,US,2020-12-21,19698.0
86,Latvia,2020-12-21,84.0
87,Djibouti,2020-12-21,0.0
88,Sao Tome and Principe,2020-12-21,0.0
89,Norway,2020-12-21,7.0
90,Hungary,2020-12-21,1281.0
91,West Bank and Gaza,2020-12-21,168.0
92,Yemen,2020-12-21,0.0
93,Morocco,2020-12-21,350.0
94,Belgium,2020-12-21,630.0
95,Dominica,2020-12-21,0.0
96,Bosnia and Herzegovina,2020-12-21,294.0
97,Somalia,2020-12-21,0.0
98,Nicaragua,2020-12-21,0.0
99,Rwanda,2020-12-21,7.0
100,Argentina,2020-12-21,1127.0
101,Armenia,2020-12-21,175.0
102,Cameroon,2020-12-21,0.0
103,Guinea,2020-12-21,0.0
104,Eritrea,2020-12-21,0.0
105,Moldova,2020-12-21,175.0
106,Oman,2020-12-21,21.0
107,Barbados,2020-12-21,0.0
108,Russia,2020-12-21,4018.0
109,Congo (Kinshasa),2020-12-21,14.0
110,Burundi,2020-12-21,0.0
111,France,2020-12-21,2030.0
112,Belarus,2020-12-21,63.0
113,South Sudan,2020-12-21,0.0
114,Denmark,2020-12-21,105.0
115,Uzbekistan,2020-12-21,0.0
116,Liechtenstein,2020-12-21,7.0
117,Italy,2020-12-21,4718.0
118,Montenegro,2020-12-21,28.0
119,Malta,2020-12-21,21.0
120,Ethiopia,2020-12-21,49.0
121,Canada,2020-12-21,805.0
122,Malawi,2020-12-21,0.0
123,Croatia,2020-12-21,546.0
124,Vanuatu,2020-12-21,0.0
125,Tunisia,2020-12-21,287.0
126,Greece,2020-12-21,595.0
127,Marshall Islands,2020-12-21,0.0
128,Ukraine,2020-12-21,1722.0
129,Brunei,2020-12-21,0.0
130,Sierra Leone,2020-12-21,0.0
131,Philippines,2020-12-21,175.0
132,Peru,2020-12-21,483.0
133,Romania,2020-12-21,973.0
134,Samoa,2020-12-21,0.0
135,Portugal,2020-12-21,574.0
136,Eswatini,2020-12-21,7.0
137,Cabo Verde,2020-12-21,0.0
138,Malaysia,2020-12-21,21.0
139,Equatorial Guinea,2020-12-21,0.0
140,Botswana,2020-12-21,0.0
141,Bangladesh,2020-12-21,224.0
142,Lesotho,2020-12-21,0.0
143,Japan,2020-12-21,294.0
144,Sweden,2020-12-21,637.0
145,Taiwan*,2020-12-21,0.0
146,Thailand,2020-12-21,0.0
147,San Marino,2020-12-21,0.0
148,Maldives,2020-12-21,0.0
149,Tanzania,2020-12-21,0.0
150,Libya,2020-12-21,49.0
151,Paraguay,2020-12-21,126.0
152,Cyprus,2020-12-21,14.0
153,Slovenia,2020-12-21,287.0
154,Antigua and Barbuda,2020-12-21,0.0
155,Mozambique,2020-12-21,7.0
156,China,2020-12-21,7.0
157,Saint Kitts and Nevis,2020-12-21,0.0
158,Benin,2020-12-21,0.0
159,Zimbabwe,2020-12-21,14.0
160,Netherlands,2020-12-21,525.0
161,El Salvador,2020-12-21,49.0
162,Georgia,2020-12-21,308.0
163,Haiti,2020-12-21,0.0
164,Australia,2020-12-21,0.0
165,Egypt,2020-12-21,182.0
166,Bahrain,2020-12-21,0.0
167,Tajikistan,2020-12-21,0.0
168,Kenya,2020-12-21,42.0
169,Burkina Faso,2020-12-21,0.0
170,South Africa,2020-12-21,1470.0
171,Ireland,2020-12-21,35.0
172,Dominican Republic,2020-12-21,21.0
173,Panama,2020-12-21,203.0
174,Suriname,2020-12-21,0.0
175,Monaco,2020-12-21,0.0
176,Guyana,2020-12-21,0.0
177,Iceland,2020-12-21,0.0
178,Cuba,2020-12-21,0.0
179,Congo (Brazzaville),2020-12-21,0.0
180,Algeria,2020-12-21,63.0
181,Honduras,2020-12-21,49.0
182,Spain,2020-12-21,1267.0
183,Ecuador,2020-12-21,70.0
184,Sudan,2020-12-21,112.0
185,Cambodia,2020-12-21,0.0
186,United Kingdom,2020-12-21,3542.0
187,Afghanistan,2020-12-21,112.0
188,Comoros,2020-12-21,0.0
