,country,target_date,target
0,Fiji,2021-05-24,0.0
1,North Macedonia,2021-05-24,112.0
2,Afghanistan,2021-05-24,70.0
3,Monaco,2021-05-24,0.0
4,Tanzania,2021-05-24,0.0
5,Equatorial Guinea,2021-05-24,0.0
6,Jordan,2021-05-24,0.0
7,Congo (Brazzaville),2021-05-24,0.0
8,Uruguay,2021-05-24,399.0
9,Mozambique,2021-05-24,0.0
10,Serbia,2021-05-24,98.0
11,Colombia,2021-05-24,3402.0
12,Montenegro,2021-05-24,14.0
13,Slovenia,2021-05-24,28.0
14,China,2021-05-24,0.0
15,Malaysia,2021-05-24,350.0
16,Bolivia,2021-05-24,483.0
17,Romania,2021-05-24,392.0
18,Cyprus,2021-05-24,7.0
19,Singapore,2021-05-24,0.0
20,Latvia,2021-05-24,56.0
21,Jamaica,2021-05-24,56.0
22,Guyana,2021-05-24,7.0
23,Cameroon,2021-05-24,0.0
24,Switzerland,2021-05-24,28.0
25,Gambia,2021-05-24,0.0
26,Bahrain,2021-05-24,91.0
27,Norway,2021-05-24,0.0
28,Cabo Verde,2021-05-24,7.0
29,Taiwan*,2021-05-24,14.0
30,West Bank and Gaza,2021-05-24,28.0
31,Mexico,2021-05-24,1232.0
32,San Marino,2021-05-24,0.0
33,Bangladesh,2021-05-24,210.0
34,Cambodia,2021-05-24,21.0
35,Bulgaria,2021-05-24,189.0
36,Albania,2021-05-24,7.0
37,Sweden,2021-05-24,14.0
38,Ukraine,2021-05-24,1463.0
39,Poland,2021-05-24,1337.0
40,Ecuador,2021-05-24,511.0
41,Costa Rica,2021-05-24,203.0
42,Chad,2021-05-24,0.0
43,Azerbaijan,2021-05-24,77.0
44,Grenada,2021-05-24,0.0
45,Burma,2021-05-24,0.0
46,Kosovo,2021-05-24,0.0
47,Saint Kitts and Nevis,2021-05-24,0.0
48,Panama,2021-05-24,49.0
49,Kazakhstan,2021-05-24,21.0
50,India,2021-05-24,29358.0
51,Dominica,2021-05-24,0.0
52,Marshall Islands,2021-05-24,0.0
53,Trinidad and Tobago,2021-05-24,98.0
54,Nigeria,2021-05-24,0.0
55,Belize,2021-05-24,0.0
56,Somalia,2021-05-24,0.0
57,Solomon Islands,2021-05-24,0.0
58,Guinea,2021-05-24,7.0
59,Turkey,2021-05-24,1449.0
60,Laos,2021-05-24,0.0
61,Malta,2021-05-24,0.0
62,Ghana,2021-05-24,0.0
63,Saint Lucia,2021-05-24,0.0
64,Honduras,2021-05-24,280.0
65,Chile,2021-05-24,672.0
66,Cote d'Ivoire,2021-05-24,0.0
67,Czechia,2021-05-24,133.0
68,Tunisia,2021-05-24,378.0
69,Mali,2021-05-24,0.0
70,Zambia,2021-05-24,7.0
71,Benin,2021-05-24,0.0
72,Japan,2021-05-24,679.0
73,Comoros,2021-05-24,0.0
74,Italy,2021-05-24,1043.0
75,Mauritania,2021-05-24,0.0
76,El Salvador,2021-05-24,28.0
77,Lesotho,2021-05-24,0.0
78,Sudan,2021-05-24,0.0
79,Lebanon,2021-05-24,49.0
80,US,2021-05-24,4452.0
81,Israel,2021-05-24,14.0
82,Georgia,2021-05-24,147.0
83,Dominican Republic,2021-05-24,21.0
84,Maldives,2021-05-24,42.0
85,Mauritius,2021-05-24,0.0
86,Uzbekistan,2021-05-24,14.0
87,Finland,2021-05-24,0.0
88,Lithuania,2021-05-24,84.0
89,Djibouti,2021-05-24,0.0
90,"Korea, South",2021-05-24,28.0
91,United Kingdom,2021-05-24,42.0
92,Central African Republic,2021-05-24,0.0
93,Syria,2021-05-24,35.0
94,Vanuatu,2021-05-24,0.0
95,Guinea-Bissau,2021-05-24,0.0
96,Nepal,2021-05-24,1330.0
97,Australia,2021-05-24,0.0
98,Iran,2021-05-24,1603.0
99,Mongolia,2021-05-24,35.0
100,France,2021-05-24,861.0
101,Sri Lanka,2021-05-24,238.0
102,Saint Vincent and the Grenadines,2021-05-24,0.0
103,Barbados,2021-05-24,0.0
104,Moldova,2021-05-24,42.0
105,Belarus,2021-05-24,70.0
106,United Arab Emirates,2021-05-24,21.0
107,Malawi,2021-05-24,0.0
108,New Zealand,2021-05-24,0.0
109,Andorra,2021-05-24,0.0
110,Gabon,2021-05-24,0.0
111,Holy See,2021-05-24,0.0
112,Papua New Guinea,2021-05-24,0.0
113,Ethiopia,2021-05-24,70.0
114,Angola,2021-05-24,56.0
115,Sao Tome and Principe,2021-05-24,0.0
116,Niger,2021-05-24,0.0
117,Vietnam,2021-05-24,7.0
118,Kenya,2021-05-24,56.0
119,Iceland,2021-05-24,0.0
120,Congo (Kinshasa),2021-05-24,0.0
121,Burundi,2021-05-24,0.0
122,Senegal,2021-05-24,7.0
123,Samoa,2021-05-24,0.0
124,Bahamas,2021-05-24,0.0
125,Austria,2021-05-24,49.0
126,Brazil,2021-05-24,15505.0
127,Kuwait,2021-05-24,49.0
128,Timor-Leste,2021-05-24,0.0
129,Pakistan,2021-05-24,616.0
130,Netherlands,2021-05-24,112.0
131,Liechtenstein,2021-05-24,0.0
132,Slovakia,2021-05-24,56.0
133,Qatar,2021-05-24,14.0
134,Iraq,2021-05-24,231.0
135,Uganda,2021-05-24,7.0
136,Bosnia and Herzegovina,2021-05-24,84.0
137,Paraguay,2021-05-24,784.0
138,Germany,2021-05-24,1176.0
139,South Africa,2021-05-24,504.0
140,Egypt,2021-05-24,371.0
141,Estonia,2021-05-24,21.0
142,Peru,2021-05-24,1722.0
143,Russia,2021-05-24,2597.0
144,Bhutan,2021-05-24,0.0
145,Micronesia,2021-05-24,0.0
146,Tajikistan,2021-05-24,0.0
147,Luxembourg,2021-05-24,0.0
148,Canada,2021-05-24,245.0
149,Venezuela,2021-05-24,119.0
150,Haiti,2021-05-24,14.0
151,Belgium,2021-05-24,133.0
152,Antigua and Barbuda,2021-05-24,0.0
153,Argentina,2021-05-24,3038.0
154,Spain,2021-05-24,231.0
155,Seychelles,2021-05-24,0.0
156,Armenia,2021-05-24,49.0
157,Sierra Leone,2021-05-24,0.0
158,Indonesia,2021-05-24,1204.0
159,Togo,2021-05-24,0.0
160,Morocco,2021-05-24,21.0
161,Thailand,2021-05-24,203.0
162,Denmark,2021-05-24,7.0
163,Algeria,2021-05-24,49.0
164,Libya,2021-05-24,21.0
165,Hungary,2021-05-24,336.0
166,Eritrea,2021-05-24,0.0
167,Nicaragua,2021-05-24,0.0
168,Kyrgyzstan,2021-05-24,49.0
169,Eswatini,2021-05-24,0.0
170,Rwanda,2021-05-24,0.0
171,Brunei,2021-05-24,0.0
172,Cuba,2021-05-24,84.0
173,Portugal,2021-05-24,7.0
174,Saudi Arabia,2021-05-24,91.0
175,Yemen,2021-05-24,21.0
176,Oman,2021-05-24,63.0
177,Ireland,2021-05-24,0.0
178,Liberia,2021-05-24,0.0
179,Botswana,2021-05-24,0.0
180,Suriname,2021-05-24,21.0
181,Namibia,2021-05-24,42.0
182,Zimbabwe,2021-05-24,0.0
183,Croatia,2021-05-24,189.0
184,Burkina Faso,2021-05-24,0.0
185,Madagascar,2021-05-24,42.0
186,Greece,2021-05-24,371.0
187,Philippines,2021-05-24,854.0
188,South Sudan,2021-05-24,0.0
189,Guatemala,2021-05-24,133.0
