,country,target_date,target
0,Fiji,2020-04-12,0.0
1,North Macedonia,2020-04-12,14.0
2,Afghanistan,2020-04-12,7.0
3,Monaco,2020-04-12,0.0
4,Tanzania,2020-04-12,0.0
5,Equatorial Guinea,2020-04-12,0.0
6,Jordan,2020-04-12,0.0
7,Congo (Brazzaville),2020-04-12,0.0
8,Uruguay,2020-04-12,0.0
9,Mozambique,2020-04-12,0.0
10,Serbia,2020-04-12,28.0
11,Colombia,2020-04-12,77.0
12,Montenegro,2020-04-12,0.0
13,Slovenia,2020-04-12,21.0
14,China,2020-04-12,14.0
15,Malaysia,2020-04-12,14.0
16,Bolivia,2020-04-12,7.0
17,Romania,2020-04-12,161.0
18,Cyprus,2020-04-12,0.0
19,Singapore,2020-04-12,0.0
20,Latvia,2020-04-12,0.0
21,Jamaica,2020-04-12,0.0
22,Guyana,2020-04-12,0.0
23,Cameroon,2020-04-12,0.0
24,Switzerland,2020-04-12,378.0
25,Gambia,2020-04-12,0.0
26,Bahrain,2020-04-12,0.0
27,Norway,2020-04-12,49.0
28,Cabo Verde,2020-04-12,0.0
29,Taiwan*,2020-04-12,0.0
30,West Bank and Gaza,2020-04-12,0.0
31,Mexico,2020-04-12,217.0
32,San Marino,2020-04-12,0.0
33,Bangladesh,2020-04-12,21.0
34,Cambodia,2020-04-12,0.0
35,Bulgaria,2020-04-12,7.0
36,Albania,2020-04-12,0.0
37,Sweden,2020-04-12,539.0
38,Ukraine,2020-04-12,49.0
39,Poland,2020-04-12,154.0
40,Ecuador,2020-04-12,126.0
41,Costa Rica,2020-04-12,0.0
42,Chad,2020-04-12,0.0
43,Azerbaijan,2020-04-12,7.0
44,Grenada,2020-04-12,0.0
45,Burma,2020-04-12,0.0
46,Kosovo,2020-04-12,0.0
47,Saint Kitts and Nevis,2020-04-12,0.0
48,Panama,2020-04-12,28.0
49,Kazakhstan,2020-04-12,0.0
50,India,2020-04-12,259.0
51,Dominica,2020-04-12,0.0
52,Trinidad and Tobago,2020-04-12,0.0
53,Nigeria,2020-04-12,0.0
54,Belize,2020-04-12,0.0
55,Somalia,2020-04-12,0.0
56,Guinea,2020-04-12,0.0
57,Turkey,2020-04-12,665.0
58,Laos,2020-04-12,0.0
59,Malta,2020-04-12,0.0
60,Ghana,2020-04-12,0.0
61,Saint Lucia,2020-04-12,0.0
62,Honduras,2020-04-12,0.0
63,Chile,2020-04-12,49.0
64,Cote d'Ivoire,2020-04-12,0.0
65,Czechia,2020-04-12,70.0
66,Tunisia,2020-04-12,7.0
67,Mali,2020-04-12,0.0
68,Zambia,2020-04-12,0.0
69,Benin,2020-04-12,0.0
70,Japan,2020-04-12,35.0
71,Italy,2020-04-12,4228.0
72,Mauritania,2020-04-12,0.0
73,El Salvador,2020-04-12,0.0
74,Sudan,2020-04-12,0.0
75,Lebanon,2020-04-12,0.0
76,US,2020-04-12,13139.0
77,Israel,2020-04-12,56.0
78,Georgia,2020-04-12,0.0
79,Dominican Republic,2020-04-12,70.0
80,Maldives,2020-04-12,0.0
81,Mauritius,2020-04-12,0.0
82,Uzbekistan,2020-04-12,0.0
83,Finland,2020-04-12,42.0
84,Lithuania,2020-04-12,7.0
85,Djibouti,2020-04-12,0.0
86,"Korea, South",2020-04-12,28.0
87,United Kingdom,2020-04-12,6174.0
88,Central African Republic,2020-04-12,0.0
89,Syria,2020-04-12,0.0
90,Guinea-Bissau,2020-04-12,0.0
91,Nepal,2020-04-12,0.0
92,Australia,2020-04-12,21.0
93,Iran,2020-04-12,854.0
94,Mongolia,2020-04-12,0.0
95,France,2020-04-12,5831.0
96,Sri Lanka,2020-04-12,0.0
97,Saint Vincent and the Grenadines,2020-04-12,0.0
98,Barbados,2020-04-12,0.0
99,Moldova,2020-04-12,14.0
100,Belarus,2020-04-12,21.0
101,United Arab Emirates,2020-04-12,14.0
102,Malawi,2020-04-12,0.0
103,New Zealand,2020-04-12,0.0
104,Andorra,2020-04-12,7.0
105,Gabon,2020-04-12,0.0
106,Holy See,2020-04-12,0.0
107,Papua New Guinea,2020-04-12,0.0
108,Ethiopia,2020-04-12,0.0
109,Angola,2020-04-12,0.0
110,Niger,2020-04-12,0.0
111,Vietnam,2020-04-12,0.0
112,Kenya,2020-04-12,0.0
113,Iceland,2020-04-12,0.0
114,Congo (Kinshasa),2020-04-12,0.0
115,Burundi,2020-04-12,0.0
116,Senegal,2020-04-12,0.0
117,Bahamas,2020-04-12,7.0
118,Austria,2020-04-12,154.0
119,Brazil,2020-04-12,749.0
120,Kuwait,2020-04-12,0.0
121,Timor-Leste,2020-04-12,0.0
122,Pakistan,2020-04-12,28.0
123,Netherlands,2020-04-12,931.0
124,Liechtenstein,2020-04-12,0.0
125,Slovakia,2020-04-12,0.0
126,Qatar,2020-04-12,0.0
127,Iraq,2020-04-12,14.0
128,Uganda,2020-04-12,0.0
129,Bosnia and Herzegovina,2020-04-12,7.0
130,Paraguay,2020-04-12,0.0
131,Germany,2020-04-12,1627.0239525391285
132,South Africa,2020-04-12,7.0
133,Egypt,2020-04-12,77.0
134,Estonia,2020-04-12,7.0
135,Peru,2020-04-12,98.0
136,Russia,2020-04-12,84.0
137,Bhutan,2020-04-12,0.0
138,Luxembourg,2020-04-12,28.0
139,Canada,2020-04-12,420.0
140,Venezuela,2020-04-12,0.0
141,Haiti,2020-04-12,0.0
142,Belgium,2020-04-12,1981.0
143,Antigua and Barbuda,2020-04-12,0.0
144,Argentina,2020-04-12,49.0
145,Spain,2020-04-12,4585.0
146,Seychelles,2020-04-12,0.0
147,Armenia,2020-04-12,7.0
148,Sierra Leone,2020-04-12,0.0
149,Indonesia,2020-04-12,147.0
150,Togo,2020-04-12,0.0
151,Morocco,2020-04-12,49.0
152,Thailand,2020-04-12,14.0
153,Denmark,2020-04-12,91.0
154,Algeria,2020-04-12,140.0
155,Libya,2020-04-12,0.0
156,Hungary,2020-04-12,63.0
157,Eritrea,2020-04-12,0.0
158,Nicaragua,2020-04-12,0.0
159,Kyrgyzstan,2020-04-12,0.0
160,Eswatini,2020-04-12,0.0
161,Rwanda,2020-04-12,0.0
162,Brunei,2020-04-12,0.0
163,Cuba,2020-04-12,7.0
164,Portugal,2020-04-12,238.0
165,Saudi Arabia,2020-04-12,21.0
166,Oman,2020-04-12,0.0
167,Ireland,2020-04-12,175.0
168,Liberia,2020-04-12,0.0
169,Botswana,2020-04-12,0.0
170,Suriname,2020-04-12,0.0
171,Namibia,2020-04-12,0.0
172,Zimbabwe,2020-04-12,0.0
173,Croatia,2020-04-12,7.0
174,Burkina Faso,2020-04-12,7.0
175,Madagascar,2020-04-12,0.0
176,Greece,2020-04-12,28.0
177,Philippines,2020-04-12,126.0
178,South Sudan,2020-04-12,0.0
179,Guatemala,2020-04-12,0.0
