,country,target_date,target
0,Fiji,2020-09-05,0.0
1,North Macedonia,2020-09-05,21.0
2,Afghanistan,2020-09-05,0.0
3,Monaco,2020-09-05,0.0
4,Tanzania,2020-09-05,0.0
5,Equatorial Guinea,2020-09-05,0.0
6,Jordan,2020-09-05,0.0
7,Congo (Brazzaville),2020-09-05,0.0
8,Uruguay,2020-09-05,0.0
9,Mozambique,2020-09-05,0.0
10,Serbia,2020-09-05,14.0
11,Colombia,2020-09-05,2065.0
12,Montenegro,2020-09-05,14.0
13,Slovenia,2020-09-05,0.0
14,China,2020-09-05,7.0
15,Malaysia,2020-09-05,0.0
16,Bolivia,2020-09-05,427.0
17,Romania,2020-09-05,301.0
18,Cyprus,2020-09-05,0.0
19,Singapore,2020-09-05,0.0
20,Latvia,2020-09-05,0.0
21,Jamaica,2020-09-05,7.0
22,Guyana,2020-09-05,14.0
23,Cameroon,2020-09-05,0.0
24,Switzerland,2020-09-05,0.0
25,Gambia,2020-09-05,0.0
26,Bahrain,2020-09-05,0.0
27,Norway,2020-09-05,0.0
28,Cabo Verde,2020-09-05,0.0
29,Taiwan*,2020-09-05,0.0
30,West Bank and Gaza,2020-09-05,35.0
31,Mexico,2020-09-05,3591.0
32,San Marino,2020-09-05,0.0
33,Bangladesh,2020-09-05,245.0
34,Cambodia,2020-09-05,0.0
35,Bulgaria,2020-09-05,56.0
36,Albania,2020-09-05,35.0
37,Sweden,2020-09-05,21.0
38,Ukraine,2020-09-05,357.0
39,Poland,2020-09-05,91.0
40,Ecuador,2020-09-05,182.0
41,Costa Rica,2020-09-05,63.0
42,Chad,2020-09-05,0.0
43,Azerbaijan,2020-09-05,14.0
44,Grenada,2020-09-05,0.0
45,Burma,2020-09-05,0.0
46,Kosovo,2020-09-05,0.0
47,Saint Kitts and Nevis,2020-09-05,0.0
48,Panama,2020-09-05,84.0
49,Kazakhstan,2020-09-05,0.0
50,India,2020-09-05,7315.0
51,Dominica,2020-09-05,0.0
52,Trinidad and Tobago,2020-09-05,14.0
53,Nigeria,2020-09-05,21.0
54,Belize,2020-09-05,0.0
55,Somalia,2020-09-05,0.0
56,Guinea,2020-09-05,0.0
57,Turkey,2020-09-05,329.0
58,Laos,2020-09-05,0.0
59,Malta,2020-09-05,0.0
60,Ghana,2020-09-05,0.0
61,Saint Lucia,2020-09-05,0.0
62,Honduras,2020-09-05,154.0
63,Chile,2020-09-05,399.0
64,Cote d'Ivoire,2020-09-05,0.0
65,Czechia,2020-09-05,7.0
66,Tunisia,2020-09-05,21.0
67,Mali,2020-09-05,0.0
68,Zambia,2020-09-05,7.0
69,Benin,2020-09-05,0.0
70,Japan,2020-09-05,98.0
71,Comoros,2020-09-05,0.0
72,Italy,2020-09-05,56.0
73,Mauritania,2020-09-05,0.0
74,El Salvador,2020-09-05,49.0
75,Lesotho,2020-09-05,0.0
76,Sudan,2020-09-05,0.0
77,Lebanon,2020-09-05,28.0
78,US,2020-09-05,6755.0
79,Israel,2020-09-05,98.0
80,Georgia,2020-09-05,0.0
81,Dominican Republic,2020-09-05,196.0
82,Maldives,2020-09-05,0.0
83,Mauritius,2020-09-05,0.0
84,Uzbekistan,2020-09-05,35.0
85,Finland,2020-09-05,0.0
86,Lithuania,2020-09-05,0.0
87,Djibouti,2020-09-05,0.0
88,"Korea, South",2020-09-05,14.0
89,United Kingdom,2020-09-05,70.0
90,Central African Republic,2020-09-05,0.0
91,Syria,2020-09-05,21.0
92,Guinea-Bissau,2020-09-05,0.0
93,Nepal,2020-09-05,77.0
94,Australia,2020-09-05,77.0
95,Iran,2020-09-05,770.0
96,Mongolia,2020-09-05,0.0
97,France,2020-09-05,140.0
98,Sri Lanka,2020-09-05,0.0
99,Saint Vincent and the Grenadines,2020-09-05,0.0
100,Barbados,2020-09-05,0.0
101,Moldova,2020-09-05,84.0
102,Belarus,2020-09-05,35.0
103,United Arab Emirates,2020-09-05,7.0
104,Malawi,2020-09-05,0.0
105,New Zealand,2020-09-05,0.0
106,Andorra,2020-09-05,0.0
107,Gabon,2020-09-05,0.0
108,Holy See,2020-09-05,0.0
109,Papua New Guinea,2020-09-05,0.0
110,Ethiopia,2020-09-05,126.0
111,Angola,2020-09-05,7.0
112,Sao Tome and Principe,2020-09-05,0.0
113,Niger,2020-09-05,0.0
114,Vietnam,2020-09-05,0.0
115,Kenya,2020-09-05,28.0
116,Iceland,2020-09-05,0.0
117,Congo (Kinshasa),2020-09-05,0.0
118,Burundi,2020-09-05,0.0
119,Senegal,2020-09-05,7.0
120,Bahamas,2020-09-05,0.0
121,Austria,2020-09-05,0.0
122,Brazil,2020-09-05,5838.0
123,Pakistan,2020-09-05,35.0
124,Kuwait,2020-09-05,7.0
125,Timor-Leste,2020-09-05,0.0
126,Netherlands,2020-09-05,14.0
127,Liechtenstein,2020-09-05,0.0
128,Slovakia,2020-09-05,0.0
129,Qatar,2020-09-05,7.0
130,Iraq,2020-09-05,546.0
131,Uganda,2020-09-05,7.0
