,country,target_date,target
0,Fiji,2020-12-13,0.0
1,North Macedonia,2020-12-13,182.0
2,Afghanistan,2020-12-13,77.0
3,Monaco,2020-12-13,0.0
4,Tanzania,2020-12-13,0.0
5,Equatorial Guinea,2020-12-13,0.0
6,Jordan,2020-12-13,308.0
7,Congo (Brazzaville),2020-12-13,0.0
8,Uruguay,2020-12-13,7.0
9,Mozambique,2020-12-13,7.0
10,Serbia,2020-12-13,392.0
11,Colombia,2020-12-13,1295.0
12,Montenegro,2020-12-13,49.0
13,Slovenia,2020-12-13,343.0
14,China,2020-12-13,0.0
15,Malaysia,2020-12-13,28.0
16,Bolivia,2020-12-13,28.0
17,Romania,2020-12-13,1036.0
18,Cyprus,2020-12-13,14.0
19,Singapore,2020-12-13,0.0
20,Latvia,2020-12-13,77.0
21,Jamaica,2020-12-13,7.0
22,Guyana,2020-12-13,0.0
23,Cameroon,2020-12-13,0.0
24,Switzerland,2020-12-13,728.0
25,Gambia,2020-12-13,0.0
26,Bahrain,2020-12-13,0.0
27,Norway,2020-12-13,14.0
28,Cabo Verde,2020-12-13,0.0
29,Taiwan*,2020-12-13,0.0
30,West Bank and Gaza,2020-12-13,140.0
31,Mexico,2020-12-13,4795.0
32,San Marino,2020-12-13,0.0
33,Bangladesh,2020-12-13,224.0
34,Cambodia,2020-12-13,0.0
35,Bulgaria,2020-12-13,889.0
36,Albania,2020-12-13,98.0
37,Sweden,2020-12-13,406.0
38,Ukraine,2020-12-13,1750.0
39,Poland,2020-12-13,3290.0
40,Ecuador,2020-12-13,98.0
41,Costa Rica,2020-12-13,126.0
42,Chad,2020-12-13,0.0
43,Azerbaijan,2020-12-13,294.0
44,Grenada,2020-12-13,0.0
45,Burma,2020-12-13,161.0
46,Kosovo,2020-12-13,91.0
47,Saint Kitts and Nevis,2020-12-13,0.0
48,Panama,2020-12-13,161.0
49,Kazakhstan,2020-12-13,14.0
50,India,2020-12-13,2814.0
51,Dominica,2020-12-13,0.0
52,Marshall Islands,2020-12-13,0.0
53,Trinidad and Tobago,2020-12-13,0.0
54,Nigeria,2020-12-13,14.0
55,Belize,2020-12-13,21.0
56,Somalia,2020-12-13,0.0
57,Solomon Islands,2020-12-13,0.0
58,Guinea,2020-12-13,0.0
59,Turkey,2020-12-13,1526.0
60,Laos,2020-12-13,0.0
61,Malta,2020-12-13,21.0
62,Ghana,2020-12-13,0.0
63,Saint Lucia,2020-12-13,0.0
64,Honduras,2020-12-13,21.0
65,Chile,2020-12-13,245.0
