,country,target_date,target
0,Fiji,2020-12-17,0.0
1,North Macedonia,2020-12-17,175.0
2,Afghanistan,2020-12-17,77.0
3,Monaco,2020-12-17,0.0
4,Tanzania,2020-12-17,0.0
5,Equatorial Guinea,2020-12-17,0.0
6,Jordan,2020-12-17,217.0
7,Congo (Brazzaville),2020-12-17,0.0
8,Uruguay,2020-12-17,21.0
9,Mozambique,2020-12-17,7.0
10,Serbia,2020-12-17,343.0
11,Colombia,2020-12-17,1309.0
12,Montenegro,2020-12-17,28.0
13,Slovenia,2020-12-17,301.0
14,China,2020-12-17,14.0
15,Malaysia,2020-12-17,28.0
16,Bolivia,2020-12-17,21.0
17,Romania,2020-12-17,1036.0
18,Cyprus,2020-12-17,14.0
19,Singapore,2020-12-17,0.0
20,Latvia,2020-12-17,84.0
21,Jamaica,2020-12-17,7.0
22,Guyana,2020-12-17,0.0
23,Cameroon,2020-12-17,0.0
24,Switzerland,2020-12-17,756.0
25,Gambia,2020-12-17,0.0
26,Bahrain,2020-12-17,0.0
27,Norway,2020-12-17,14.0
28,Cabo Verde,2020-12-17,0.0
29,Taiwan*,2020-12-17,0.0
30,West Bank and Gaza,2020-12-17,161.0
31,Mexico,2020-12-17,4795.0
32,San Marino,2020-12-17,7.0
33,Bangladesh,2020-12-17,238.0
34,Cambodia,2020-12-17,0.0
35,Bulgaria,2020-12-17,1050.0
36,Albania,2020-12-17,84.0
37,Sweden,2020-12-17,637.0
38,Ukraine,2020-12-17,1750.0
39,Poland,2020-12-17,3017.0
40,Ecuador,2020-12-17,112.0
41,Costa Rica,2020-12-17,91.0
42,Chad,2020-12-17,0.0
43,Azerbaijan,2020-12-17,301.0
44,Grenada,2020-12-17,0.0
45,Burma,2020-12-17,175.0
46,Kosovo,2020-12-17,84.0
47,Saint Kitts and Nevis,2020-12-17,0.0
48,Panama,2020-12-17,182.0
49,Kazakhstan,2020-12-17,7.0
50,India,2020-12-17,2485.0
51,Dominica,2020-12-17,0.0
52,Marshall Islands,2020-12-17,0.0
53,Trinidad and Tobago,2020-12-17,0.0
54,Nigeria,2020-12-17,7.0
55,Belize,2020-12-17,14.0
56,Somalia,2020-12-17,0.0
57,Solomon Islands,2020-12-17,0.0
58,Guinea,2020-12-17,0.0
59,Turkey,2020-12-17,1603.0
60,Laos,2020-12-17,0.0
61,Malta,2020-12-17,21.0
62,Ghana,2020-12-17,0.0
63,Saint Lucia,2020-12-17,0.0
64,Honduras,2020-12-17,56.0
65,Chile,2020-12-17,280.0
66,Cote d'Ivoire,2020-12-17,0.0
67,Czechia,2020-12-17,805.0
68,Tunisia,2020-12-17,287.0
69,Mali,2020-12-17,28.0
70,Zambia,2020-12-17,7.0
71,Benin,2020-12-17,0.0
72,Japan,2020-12-17,294.0
73,Comoros,2020-12-17,0.0
74,Italy,2020-12-17,4760.0
75,Mauritania,2020-12-17,56.0
76,El Salvador,2020-12-17,49.0
77,Lesotho,2020-12-17,0.0
78,Sudan,2020-12-17,84.0
79,Lebanon,2020-12-17,77.0
80,US,2020-12-17,20888.0
81,Israel,2020-12-17,98.0
82,Georgia,2020-12-17,308.0
83,Dominican Republic,2020-12-17,21.0
84,Maldives,2020-12-17,0.0
85,Mauritius,2020-12-17,0.0
86,Uzbekistan,2020-12-17,0.0
87,Finland,2020-12-17,42.0
88,Lithuania,2020-12-17,189.0
89,Djibouti,2020-12-17,0.0
90,"Korea, South",2020-12-17,77.0
91,United Kingdom,2020-12-17,3542.0
92,Central African Republic,2020-12-17,0.0
93,Syria,2020-12-17,91.0
94,Vanuatu,2020-12-17,0.0
95,Guinea-Bissau,2020-12-17,0.0
96,Nepal,2020-12-17,91.0
97,Australia,2020-12-17,0.0
98,Iran,2020-12-17,1561.0
99,Mongolia,2020-12-17,0.0
100,France,2020-12-17,2408.0
101,Sri Lanka,2020-12-17,14.0
102,Saint Vincent and the Grenadines,2020-12-17,0.0
103,Barbados,2020-12-17,0.0
104,Moldova,2020-12-17,175.0
105,Belarus,2020-12-17,63.0
106,United Arab Emirates,2020-12-17,28.0
107,Malawi,2020-12-17,0.0
108,New Zealand,2020-12-17,0.0
109,Andorra,2020-12-17,0.0
110,Gabon,2020-12-17,0.0
111,Holy See,2020-12-17,0.0
112,Papua New Guinea,2020-12-17,0.0
113,Ethiopia,2020-12-17,35.0
114,Angola,2020-12-17,21.0
115,Sao Tome and Principe,2020-12-17,0.0
116,Niger,2020-12-17,0.0
117,Vietnam,2020-12-17,0.0
118,Kenya,2020-12-17,42.0
119,Iceland,2020-12-17,0.0
120,Congo (Kinshasa),2020-12-17,14.0
121,Burundi,2020-12-17,0.0
122,Senegal,2020-12-17,14.0
123,Samoa,2020-12-17,0.0
124,Bahamas,2020-12-17,0.0
125,Austria,2020-12-17,826.0
126,Brazil,2020-12-17,4802.0
127,Kuwait,2020-12-17,0.0
128,Timor-Leste,2020-12-17,0.0
129,Pakistan,2020-12-17,504.0
130,Netherlands,2020-12-17,462.0
131,Liechtenstein,2020-12-17,0.0
132,Slovakia,2020-12-17,210.0
133,Qatar,2020-12-17,0.0
134,Iraq,2020-12-17,112.0
135,Uganda,2020-12-17,7.0
136,Bosnia and Herzegovina,2020-12-17,357.0
