,country,target_date,target
0,Saint Vincent and the Grenadines,2020-08-25,0.0
1,Angola,2020-08-25,317.0
2,Ghana,2020-08-25,724.0
3,Eritrea,2020-08-25,11.0
4,Maldives,2020-08-25,968.0
5,India,2020-08-25,457294.0
6,Kenya,2020-08-25,2167.0
7,Bahrain,2020-08-25,2495.0
8,Algeria,2020-08-25,2784.0
9,France,2020-08-25,29368.0
10,Mozambique,2020-08-25,517.0
11,Honduras,2020-08-25,4207.0
12,"Korea, South",2020-08-25,2207.0
13,Dominican Republic,2020-08-25,5094.0
14,Montenegro,2020-08-25,312.0
15,Belgium,2020-08-25,3550.0
16,Iran,2020-08-25,15528.0
17,Ethiopia,2020-08-25,10966.0
18,Albania,2020-08-25,1105.0
19,Yemen,2020-08-25,35.0
20,Ireland,2020-08-25,702.0
21,Morocco,2020-08-25,9725.0
22,Singapore,2020-08-25,497.0
23,Kazakhstan,2020-08-25,1504.0
24,Finland,2020-08-25,205.0
25,Liberia,2020-08-25,13.0
26,Greece,2020-08-25,1515.0
27,Cabo Verde,2020-08-25,315.0
28,United Kingdom,2020-08-25,7644.0
29,Australia,2020-08-25,1215.0
30,New Zealand,2020-08-25,46.0
31,Jordan,2020-08-25,278.0
32,Malawi,2020-08-25,230.0
33,Peru,2020-08-25,58945.0
34,Saint Kitts and Nevis,2020-08-25,0.0
35,Armenia,2020-08-25,1090.0
36,Turkey,2020-08-25,9389.0
37,Andorra,2020-08-25,55.0
38,Holy See,2020-08-25,0.0
39,El Salvador,2020-08-25,1524.0
40,Bahamas,2020-08-25,341.0
41,Colombia,2020-08-25,72991.0
42,Croatia,2020-08-25,1675.0
43,Chile,2020-08-25,12130.0
44,Iraq,2020-08-25,27238.0
45,Sierra Leone,2020-08-25,42.0
46,Uzbekistan,2020-08-25,3289.0
47,Switzerland,2020-08-25,1813.0
48,Qatar,2020-08-25,1837.0
49,Ukraine,2020-08-25,14296.0
50,Canada,2020-08-25,2819.0
51,Cote d'Ivoire,2020-08-25,412.0
52,Dominica,2020-08-25,2.0
53,Belarus,2020-08-25,1054.0
54,Bangladesh,2020-08-25,17284.0
55,Georgia,2020-08-25,78.0
56,Namibia,2020-08-25,1696.0
57,Taiwan*,2020-08-25,1.0
58,Oman,2020-08-25,1234.0
59,South Africa,2020-08-25,20873.0
60,Tanzania,2020-08-25,0.0
61,Mauritius,2020-08-25,2.0
62,Afghanistan,2020-08-25,471.0
63,Luxembourg,2020-08-25,339.0
64,San Marino,2020-08-25,8.0
65,Bhutan,2020-08-25,26.0
66,Kyrgyzstan,2020-08-25,1099.0
67,Guinea,2020-08-25,413.0
68,Iceland,2020-08-25,50.0
69,Equatorial Guinea,2020-08-25,105.0
70,Fiji,2020-08-25,0.0
71,Antigua and Barbuda,2020-08-25,1.0
72,Sweden,2020-08-25,1672.0
73,Gabon,2020-08-25,139.0
74,China,2020-08-25,258.0
75,Malta,2020-08-25,282.0
76,Bolivia,2020-08-25,7980.0
77,Nigeria,2020-08-25,2905.0
78,Norway,2020-08-25,343.0
79,Mongolia,2020-08-25,2.0
80,Venezuela,2020-08-25,5461.0
81,Slovakia,2020-08-25,530.0
82,Mali,2020-08-25,47.0
83,Laos,2020-08-25,0.0
84,Gambia,2020-08-25,648.8081936685289
85,Uruguay,2020-08-25,51.0
86,Central African Republic,2020-08-25,12.0
87,Senegal,2020-08-25,751.0
88,Comoros,2020-08-25,11.0
89,Philippines,2020-08-25,27951.0
90,Sao Tome and Principe,2020-08-25,7.0
91,Barbados,2020-08-25,11.0
92,Belize,2020-08-25,255.0
93,Burundi,2020-08-25,14.0
94,Jamaica,2020-08-25,586.0
95,Germany,2020-08-25,9463.0
96,Paraguay,2020-08-25,3622.0
97,Brazil,2020-08-25,262641.0
98,Guinea-Bissau,2020-08-25,32.0
99,Ecuador,2020-08-25,6089.0
100,Brunei,2020-08-25,2.0
101,Indonesia,2020-08-25,14816.0
102,Cuba,2020-08-25,336.0
103,Czechia,2020-08-25,2065.0
104,Niger,2020-08-25,6.0
105,Zambia,2020-08-25,1304.0
106,Spain,2020-08-25,48357.0
107,Eswatini,2020-08-25,338.0
108,Saudi Arabia,2020-08-25,8445.0
109,Cameroon,2020-08-25,374.0
110,Bulgaria,2020-08-25,920.0
111,Egypt,2020-08-25,866.0
112,Guyana,2020-08-25,323.0
113,Benin,2020-08-25,52.0
114,Papua New Guinea,2020-08-25,72.0
115,Japan,2020-08-25,6252.0
116,Pakistan,2020-08-25,3879.0
117,Grenada,2020-08-25,0.0
118,Congo (Kinshasa),2020-08-25,170.0
119,Sudan,2020-08-25,489.0
120,Tunisia,2020-08-25,755.0
121,Saint Lucia,2020-08-25,0.0
122,Lesotho,2020-08-25,103.0
123,Mauritania,2020-08-25,171.0
124,Lithuania,2020-08-25,220.0
125,Burkina Faso,2020-08-25,58.0
126,Seychelles,2020-08-25,9.0
127,Zimbabwe,2020-08-25,818.0
128,Nepal,2020-08-25,5276.0
129,Austria,2020-08-25,1877.0
130,Italy,2020-08-25,6538.0
131,Malaysia,2020-08-25,66.0
132,Costa Rica,2020-08-25,5662.0
133,Netherlands,2020-08-25,4123.0
134,Congo (Brazzaville),2020-08-25,148.0
135,United Arab Emirates,2020-08-25,2715.0
136,South Sudan,2020-08-25,17.0
137,Sri Lanka,2020-08-25,69.0
138,Poland,2020-08-25,5197.0
139,Slovenia,2020-08-25,230.0
140,Estonia,2020-08-25,94.0
141,Kosovo,2020-08-25,1138.0
142,Kuwait,2020-08-25,4103.0
143,Uganda,2020-08-25,823.0
144,Syria,2020-08-25,521.0
145,Romania,2020-08-25,8182.0
146,Monaco,2020-08-25,6.0
147,Moldova,2020-08-25,3569.0
148,Vietnam,2020-08-25,40.0
149,Argentina,2020-08-25,53672.0
150,Rwanda,2020-08-25,960.0
151,Suriname,2020-08-25,482.0
152,Denmark,2020-08-25,659.0
153,Trinidad and Tobago,2020-08-25,623.0
154,Bosnia and Herzegovina,2020-08-25,1975.0
155,Panama,2020-08-25,5591.0
156,Portugal,2020-08-25,1464.0
157,Lebanon,2020-08-25,3929.0
158,Botswana,2020-08-25,254.0
159,Haiti,2020-08-25,191.0
160,Hungary,2020-08-25,245.0
161,West Bank and Gaza,2020-08-25,2372.0
162,Tajikistan,2020-08-25,248.0
163,Liechtenstein,2020-08-25,5.0
164,Timor-Leste,2020-08-25,1.0
165,Burma,2020-08-25,128.0
166,Madagascar,2020-08-25,466.0
167,Somalia,2020-08-25,18.0
168,Guatemala,2020-08-25,5804.0
169,Cyprus,2020-08-25,115.0
170,Latvia,2020-08-25,19.0
171,North Macedonia,2020-08-25,829.0
172,Chad,2020-08-25,25.0
173,Mexico,2020-08-25,37382.0
174,Libya,2020-08-25,2213.0
175,Togo,2020-08-25,136.0
176,Cambodia,2020-08-25,0.0
177,Thailand,2020-08-25,20.0
178,Serbia,2020-08-25,930.0
179,Nicaragua,2020-08-25,183.0
180,Azerbaijan,2020-08-25,1085.0
181,Russia,2020-08-25,33379.0
182,US,2020-08-25,295294.0
183,Israel,2020-08-25,10051.0
184,Djibouti,2020-08-25,9.0
