,country,target_date,target
0,Saint Vincent and the Grenadines,2020-10-05,0.0
1,Angola,2020-10-05,733.0
2,Ghana,2020-10-05,385.0
3,Eritrea,2020-10-05,23.0
4,Maldives,2020-10-05,410.0
5,India,2020-10-05,478524.0
6,Kenya,2020-10-05,1281.0
7,Bahrain,2020-10-05,3268.0
8,Algeria,2020-10-05,1057.0
9,France,2020-10-05,86309.0
10,Mozambique,2020-10-05,1008.0
11,Honduras,2020-10-05,4483.0
12,"Korea, South",2020-10-05,540.0
13,Dominican Republic,2020-10-05,3388.0
14,Montenegro,2020-10-05,1918.0
15,Belgium,2020-10-05,16850.0
16,Iran,2020-10-05,25714.0
17,Ethiopia,2020-10-05,5493.0
18,Albania,2020-10-05,1019.0
19,Yemen,2020-10-05,10.0
20,Ireland,2020-10-05,3172.0
21,Morocco,2020-10-05,15588.0
22,Singapore,2020-10-05,104.0
23,Kazakhstan,2020-10-05,463.0
24,Finland,2020-10-05,959.0
25,Liberia,2020-10-05,12.0
26,Greece,2020-10-05,2435.0
27,Cabo Verde,2020-10-05,616.0
28,United Kingdom,2020-10-05,76649.0
29,Australia,2020-10-05,118.0
30,New Zealand,2020-10-05,23.0
31,Jordan,2020-10-05,8238.0
32,Malawi,2020-10-05,24.0
33,Peru,2020-10-05,22867.0
34,Saint Kitts and Nevis,2020-10-05,0.0
35,Armenia,2020-10-05,3103.0
36,Turkey,2020-10-05,10201.0
37,Andorra,2020-10-05,404.0
38,Holy See,2020-10-05,0.0
39,El Salvador,2020-10-05,730.0
40,Bahamas,2020-10-05,614.0
41,Colombia,2020-10-05,43955.0
42,Croatia,2020-10-05,1552.0
43,Chile,2020-10-05,12075.0
44,Iraq,2020-10-05,29383.0
45,Sierra Leone,2020-10-05,54.0
46,Uzbekistan,2020-10-05,3170.0
47,Switzerland,2020-10-05,3286.0
48,Qatar,2020-10-05,1381.0
49,Ukraine,2020-10-05,29750.0
50,Canada,2020-10-05,14165.0
51,Cote d'Ivoire,2020-10-05,244.0
52,Dominica,2020-10-05,1.0
53,Belarus,2020-10-05,2750.0
54,Bangladesh,2020-10-05,9577.0
55,Georgia,2020-10-05,3144.0
56,Namibia,2020-10-05,533.0
57,Taiwan*,2020-10-05,5.0
58,Oman,2020-10-05,3757.0
59,South Africa,2020-10-05,10546.0
60,Tanzania,2020-10-05,0.0
61,Mauritius,2020-10-05,20.0
62,Afghanistan,2020-10-05,189.0
63,Luxembourg,2020-10-05,549.0
64,San Marino,2020-10-05,5.0
65,Bhutan,2020-10-05,19.0
66,Kyrgyzstan,2020-10-05,1280.0
67,Guinea,2020-10-05,202.0
68,Iceland,2020-10-05,317.0
69,Equatorial Guinea,2020-10-05,17.0
70,Fiji,2020-10-05,0.0
71,Antigua and Barbuda,2020-10-05,6.0
72,Sweden,2020-10-05,3360.0
73,Gabon,2020-10-05,80.0
74,China,2020-10-05,147.0
75,Malta,2020-10-05,321.0
76,Bolivia,2020-10-05,2884.0
77,Nigeria,2020-10-05,1005.0
78,Norway,2020-10-05,817.0
79,Mongolia,2020-10-05,2.0
80,Venezuela,2020-10-05,5589.0
81,Slovakia,2020-10-05,4149.0
82,Mali,2020-10-05,99.0
83,Laos,2020-10-05,0.0
84,Gambia,2020-10-05,25.0
85,Uruguay,2020-10-05,145.0
86,Central African Republic,2020-10-05,39.0
87,Senegal,2020-10-05,203.0
88,Comoros,2020-10-05,9.0
89,Philippines,2020-10-05,17474.0
90,Sao Tome and Principe,2020-10-05,2.0
91,Barbados,2020-10-05,10.0
92,Belize,2020-10-05,305.0
93,Burundi,2020-10-05,12.0
94,Jamaica,2020-10-05,842.0
95,Germany,2020-10-05,16042.0
96,Paraguay,2020-10-05,5283.0
97,Brazil,2020-10-05,181771.0
98,Guinea-Bissau,2020-10-05,61.0
99,Ecuador,2020-10-05,6374.0
100,Brunei,2020-10-05,0.0
101,Indonesia,2020-10-05,28398.0
102,Cuba,2020-10-05,362.0
103,Czechia,2020-10-05,19683.0
104,Niger,2020-10-05,4.0
105,Zambia,2020-10-05,429.0
