,country,target_date,target
0,Saint Vincent and the Grenadines,2021-03-25,31.0
1,Angola,2021-03-25,356.0
2,Ghana,2021-03-25,1578.0
3,Eritrea,2021-03-25,97.0
4,Maldives,2021-03-25,944.0
5,India,2021-03-25,332321.0
6,Kenya,2021-03-25,8635.0
7,Bahrain,2021-03-25,5345.0
8,Algeria,2021-03-25,701.0
9,France,2021-03-25,242686.0
10,Mozambique,2021-03-25,1310.0
11,Honduras,2021-03-25,4688.0
12,"Korea, South",2021-03-25,3013.0
13,Dominican Republic,2021-03-25,2989.0
14,Montenegro,2021-03-25,3217.0
15,Belgium,2021-03-25,31807.0
16,Iran,2021-03-25,52178.0
17,Ethiopia,2021-03-25,12655.0
18,Albania,2021-03-25,3239.0
19,Yemen,2021-03-25,690.0
20,Ireland,2021-03-25,3962.0
21,Morocco,2021-03-25,2778.0
22,Singapore,2021-03-25,101.0
23,Kazakhstan,2021-03-25,8253.0
24,Vanuatu,2021-03-25,0.0
25,Finland,2021-03-25,4745.0
26,Liberia,2021-03-25,0.0
27,Greece,2021-03-25,17675.0
28,Cabo Verde,2021-03-25,489.0
29,United Kingdom,2021-03-25,38594.0
30,Solomon Islands,2021-03-25,0.0
31,Australia,2021-03-25,56.0
32,New Zealand,2021-03-25,35.0
33,Jordan,2021-03-25,57183.0
34,Malawi,2021-03-25,342.0
35,Peru,2021-03-25,64867.0
36,Saint Kitts and Nevis,2021-03-25,0.0
37,Armenia,2021-03-25,6276.0
38,Turkey,2021-03-25,169410.0
39,Andorra,2021-03-25,294.0
40,Holy See,2021-03-25,0.0
41,El Salvador,2021-03-25,1235.0
42,Bahamas,2021-03-25,135.0
43,Colombia,2021-03-25,40649.0
44,Croatia,2021-03-25,7802.0
45,Chile,2021-03-25,43374.0
46,Iraq,2021-03-25,36147.0
47,Sierra Leone,2021-03-25,6.0
48,Uzbekistan,2021-03-25,845.0
49,Switzerland,2021-03-25,11303.0
50,Qatar,2021-03-25,3719.0
51,Ukraine,2021-03-25,93116.0
52,Canada,2021-03-25,28259.0
53,Cote d'Ivoire,2021-03-25,3151.0
54,Dominica,2021-03-25,4.0
55,Belarus,2021-03-25,8469.0
56,Bangladesh,2021-03-25,19456.0
57,Georgia,2021-03-25,2591.0
58,Namibia,2021-03-25,1326.0
59,Taiwan*,2021-03-25,14.0
60,Oman,2021-03-25,4703.0
61,South Africa,2021-03-25,7602.0
62,Tanzania,2021-03-25,0.0
63,Mauritius,2021-03-25,85.0
64,Afghanistan,2021-03-25,182.0
65,Luxembourg,2021-03-25,1531.0
66,San Marino,2021-03-25,192.0
67,Bhutan,2021-03-25,2.0
68,Kyrgyzstan,2021-03-25,615.0
69,Guinea,2021-03-25,947.0
70,Iceland,2021-03-25,67.0
71,Equatorial Guinea,2021-03-25,185.0
72,Fiji,2021-03-25,0.0
73,Antigua and Barbuda,2021-03-25,95.0
74,Sweden,2021-03-25,35153.0
75,Gabon,2021-03-25,1129.0
76,China,2021-03-25,142.0
77,Malta,2021-03-25,1097.0
78,Bolivia,2021-03-25,4892.0
79,Nigeria,2021-03-25,866.0
80,Norway,2021-03-25,6382.0
81,Mongolia,2021-03-25,1674.0
82,Venezuela,2021-03-25,5957.0
83,Slovakia,2021-03-25,9712.0
84,Mali,2021-03-25,529.0
85,Laos,2021-03-25,0.0
86,Gambia,2021-03-25,181.0
87,Uruguay,2021-03-25,12642.0
88,Central African Republic,2021-03-25,13.0
89,Senegal,2021-03-25,827.0
90,Comoros,2021-03-25,30.0
91,Philippines,2021-03-25,52064.0
92,Sao Tome and Principe,2021-03-25,63.0
93,Barbados,2021-03-25,101.0
94,Belize,2021-03-25,12.0
95,Burundi,2021-03-25,115.0
96,Jamaica,2021-03-25,3762.0
97,Germany,2021-03-25,105350.0
98,Paraguay,2021-03-25,14207.0
99,Brazil,2021-03-25,539349.0
100,Guinea-Bissau,2021-03-25,89.0
101,Ecuador,2021-03-25,11227.0
102,Brunei,2021-03-25,3.0
103,Indonesia,2021-03-25,38706.0
104,Cuba,2021-03-25,5388.0
105,Czechia,2021-03-25,61465.631772164255
106,Niger,2021-03-25,58.0
107,Zambia,2021-03-25,1429.0
108,Spain,2021-03-25,35406.0
109,Eswatini,2021-03-25,39.0
110,Saudi Arabia,2021-03-25,2902.0
111,Cameroon,2021-03-25,0.0
112,Bulgaria,2021-03-25,25327.0
113,Egypt,2021-03-25,4529.0
114,Guyana,2021-03-25,456.0
115,Benin,2021-03-25,599.0
116,Papua New Guinea,2021-03-25,1630.0
117,Japan,2021-03-25,10359.0
118,Pakistan,2021-03-25,26097.0
119,Grenada,2021-03-25,0.0
120,Congo (Kinshasa),2021-03-25,439.0
121,Sudan,2021-03-25,418.0
122,Tunisia,2021-03-25,4102.0
123,Saint Lucia,2021-03-25,75.0
124,Lesotho,2021-03-25,156.0
125,Mauritania,2021-03-25,170.0
126,Lithuania,2021-03-25,4335.0
127,Burkina Faso,2021-03-25,169.0
128,Seychelles,2021-03-25,316.0
129,Zimbabwe,2021-03-25,167.0
130,Nepal,2021-03-25,884.0
131,Austria,2021-03-25,21812.0
132,Italy,2021-03-25,157832.0
133,Malaysia,2021-03-25,9702.0
134,Costa Rica,2021-03-25,2991.0
135,Samoa,2021-03-25,0.0
136,Netherlands,2021-03-25,50637.0
137,Congo (Brazzaville),2021-03-25,117.0
138,United Arab Emirates,2021-03-25,14172.0
139,South Sudan,2021-03-25,280.0
140,Sri Lanka,2021-03-25,2265.0
141,Poland,2021-03-25,170573.0
142,Slovenia,2021-03-25,6209.0
143,Estonia,2021-03-25,9406.0
144,Kosovo,2021-03-25,5832.0
145,Kuwait,2021-03-25,9365.0
146,Uganda,2021-03-25,109.0
147,Syria,2021-03-25,1121.0
148,Romania,2021-03-25,38635.0
149,Monaco,2021-03-25,78.0
150,Moldova,2021-03-25,11395.0
151,Vietnam,2021-03-25,9.0
152,Argentina,2021-03-25,51362.0
153,Rwanda,2021-03-25,659.0
154,Suriname,2021-03-25,36.0
155,Denmark,2021-03-25,4479.0
156,Trinidad and Tobago,2021-03-25,112.0
157,Bosnia and Herzegovina,2021-03-25,10272.0
158,Panama,2021-03-25,3074.0
159,Portugal,2021-03-25,3155.0
160,Lebanon,2021-03-25,21547.0
161,Botswana,2021-03-25,2973.0
162,Haiti,2021-03-25,46.0
163,Hungary,2021-03-25,64267.0
164,West Bank and Gaza,2021-03-25,13977.0
165,Tajikistan,2021-03-25,0.0
166,Micronesia,2021-03-25,0.0
167,Liechtenstein,2021-03-25,22.0
168,Timor-Leste,2021-03-25,165.0
169,Burma,2021-03-25,103.0
170,Madagascar,2021-03-25,1041.0
171,Somalia,2021-03-25,1064.0
172,Guatemala,2021-03-25,5375.0
173,Cyprus,2021-03-25,2499.0
174,Latvia,2021-03-25,3574.0
175,North Macedonia,2021-03-25,7053.0
176,Chad,2021-03-25,85.0
177,Mexico,2021-03-25,32354.0
178,Marshall Islands,2021-03-25,0.0
179,Libya,2021-03-25,6025.0
180,Togo,2021-03-25,924.0
181,Cambodia,2021-03-25,294.0
182,Thailand,2021-03-25,949.0
183,Serbia,2021-03-25,34991.0
184,Nicaragua,2021-03-25,47.0
185,Azerbaijan,2021-03-25,7497.0
186,Russia,2021-03-25,63836.0
187,US,2021-03-25,410323.0
188,Israel,2021-03-25,5283.0
189,Djibouti,2021-03-25,564.0
